"id","title","artist","date","room"
79930,"You Have Not Converted A Man Because You Have Silenced Him","Ben Shahn","1968","G265"
116791,"Hekiba Village","Minol Araki","1985","G265"
123060,"Snow Monkeys at Play in Autumn and Winter","Minol Araki","1992","G265"
125922,"Pumpkin, Squash, Eggplant, Turnip, and Bamboo","Minol Araki","November 1977","G265"
125927,"Fish and Coral","Minol Araki","September 1976","G265"
125932,"Man","Minol Araki","August 1977","G265"
125935,"Cherry Trees like Clouds (pair)","Minol Araki","1990","G265"
125937,"Man","Minol Araki","October 1977","G265"
125938,"Man","Minol Araki","October 1977","G265"
125949,"Album of Sketches of Fish and Shellfish","Minol Araki","1978","G265"
125963,"Man with Flowers","Minol Araki","c. 1978","G265"
125964,"Man in Thought","Minol Araki","November 1976","G265"
125973,"Mist Over Field","Minol Araki","2004","G265"
125974,"Lone Tree at Sunset","Minol Araki","2005","G265"
127670,"Fish and Rocks","Bada Shanren (Zhu Da)","1699","G265"
127671,"Mountain Vegetables","Zhang Daqian","1965","G265"
