"id","title","artist","date","room"
99367,"Beginning Form Meets Spiral 06-1","Hoshino Satoru","2006","G237"
99610,"Space","Hayashi Yasuo_","1981","G237"
99611,"Untitled","Hayashi Yasuo_","1988","G237"
99612,"Prelude '96-B","Hayashi Yasuo_","1996","G237"
113172,"Cosmic Plants","Tokumaru Kyoko","2008","G237"
114492,"Vase","Itō Sekisui V","2011","G237"
115854,"Vessel","Nishihata Tadashi","2011","G237"
115856,"Vase (kabin)","Katō Yasukage","2011","G237"
116215,"Vase","Tokuda Yasokichi III","c. 2000","G237"
118274,"To the Other","Fukami Sueharu","1990","G237"
